track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
81968,Arjun Kanungo,Zara Zara - MTV Unwind,Zara Zara - MTV Unwind,64,208320,False,0.588,0.23,-20.647,0,0.0423,0.643,2.66e-05,0.164,0.286,135.978,pop
81973,Taylor Swift,Lover,Lover,85,221306,False,0.359,0.543,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,pop
81974,Ali Azmat,Jism 2,Yeh Jism,63,230640,False,0.6,0.451,-10.246,0,0.0344,0.133,1.23e-05,0.122,0.223,78.023,pop
81981,Rochak Kohli;Lauv;AKASA,"Dil Na Jaaneya (From ""Good Newwz"")",Dil Na Jaaneya,65,231136,False,0.791,0.348,-9.457,1,0.0434,0.594,1.45e-06,0.097,0.49,131.972,pop
81982,JERRY,Street Style,Street Style,63,158048,True,0.516,0.743,-6.107,0,0.282,0.07,0.0,0.107,0.445,81.335,pop
81985,Mankirt Aulakh,Judge,Judge,63,181394,False,0.66,0.721,-5.907,1,0.505,0.221,0.0,0.173,0.61,181.842,pop
81989,Tanveer Evan;Yasser Desai;Rajat Nagpal,Main Royaan,Main Royaan,64,249353,False,0.599,0.478,-7.377,1,0.0256,0.439,0.0,0.097,0.255,77.985,pop
81990,Aditya Rikhari,Kya Karein,Kya Karein,64,158812,False,0.668,0.334,-11.776,1,0.0569,0.612,0.0,0.231,0.457,109.604,pop
81992,Shankar Mahadevan,Kandukondain Kandukondain,Enna Solla Pogirai,63,360880,False,0.766,0.438,-13.101,0,0.164,0.0303,9.1e-06,0.0862,0.331,82.013,pop
81993,Vishal Chandrashekhar;Yazin Nizar,Sita Ramam (Telugu) (Extended Version) [Original Motion Picture Soundtrack],Eppudo Ninnu,64,171250,False,0.741,0.447,-9.609,1,0.104,0.568,0.0,0.127,0.619,89.993,pop
81994,Chitharth,Santhosh Subramaniyam (Original Motion Picture Soundtrack),Adada Adada,64,245629,False,0.876,0.834,-4.653,1,0.137,0.164,0.00021,0.108,0.788,103.012,pop
82050,The Outfield,Play Deep,Your Love,76,216466,False,0.579,0.654,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,power-pop
82052,Blondie,Greatest Hits: Blondie,Heart Of Glass,66,252186,False,0.726,0.696,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,power-pop
82053,Rooney,Iron Man Armored Adventures Theme,Iron Man Armored Adventures Theme,50,136240,False,0.571,0.891,-3.518,0,0.047,0.00114,0.00295,0.0428,0.821,144.985,power-pop
82055,Weezer,Weezer,Say It Ain't So,77,258826,False,0.634,0.551,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,power-pop
82056,Nada Surf,Let Go,Inside of Love,50,298533,False,0.394,0.737,-7.119,1,0.029,0.0248,0.0,0.108,0.438,178.327,power-pop
82058,Weezer;AJR,All My Favorite Songs (feat. AJR),All My Favorite Songs (feat. AJR),63,170720,False,0.605,0.7,-6.47,1,0.0277,0.00998,0.0,0.116,0.588,84.962,power-pop
82059,Blondie,Atomic/Atomix,Call Me,73,212600,False,0.56,0.825,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,power-pop
82060,Weezer,Weezer,Undone - The Sweater Song,72,305533,False,0.457,0.618,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,power-pop
82063,Weezer,Weezer,Buddy Holly,75,159226,False,0.556,0.92,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,power-pop
82065,Andrew Gold,Halloween Howls: Fun & Scary Music (Deluxe Edition),"Spooky, Scary Skeletons - Undead Tombstone Remix",71,125624,False,0.772,0.788,-5.414,0,0.0619,0.0027,0.000583,0.353,0.574,127.91,power-pop
82069,Blondie,One Way Or Another,One Way Or Another - Remastered/2001,60,212706,False,0.45,0.877,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,power-pop
82070,Elvis Costello,In Motion Pictures,She,70,187720,False,0.333,0.28,-12.87,1,0.032,0.427,1.88e-06,0.13,0.276,130.876,power-pop
82071,The Knack,Get The Knack,My Sharona,75,295400,False,0.586,0.7,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,power-pop
82073,Blondie,Parallel Lines (Remastered),One Way Or Another - Remastered/2001,67,215106,False,0.45,0.914,-5.4,1,0.0607,0.0305,1.42e-05,0.152,0.904,162.487,power-pop
82074,Blondie,Greatest Hits,Maria,67,249426,False,0.548,0.8,-6.926,1,0.0597,0.038,0.00255,0.0678,0.805,159.654,power-pop
82076,Sunflower Bean,Moment In The Sun,Moment In The Sun,53,189634,False,0.687,0.63,-5.13,1,0.031,0.0576,0.0,0.257,0.548,115.986,power-pop
82077,Blondie,Best Of Blondie,Heart Of Glass - Special Mix,69,275733,False,0.694,0.577,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,power-pop
82078,Hoodoo Gurus,In Blue Cave,Waking Up Tired - Remaster 2005,35,174080,False,0.549,0.862,-5.325,1,0.0365,0.0171,0.0,0.073,0.679,127.367,power-pop
82080,The 20 Belows,Late Nights,Agree To Disagree,33,136542,False,0.412,0.934,-4.01,1,0.0489,3.34e-05,0.141,0.0644,0.516,93.953,power-pop
82082,Off With Their Heads,Home,Shirts,35,151786,False,0.342,0.992,-3.616,0,0.105,0.00254,3.32e-06,0.677,0.629,172.891,power-pop
82100,The Outfield,Super Hits,Your Love,72,221840,False,0.555,0.757,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,power-pop
82101,Elvis Costello,Notting Hill,She,34,186466,False,0.339,0.328,-10.164,1,0.0316,0.542,3.48e-05,0.117,0.223,129.196,power-pop
82102,Todd Rundgren,The Very Best of Todd Rundgren,Hello It's Me,55,264093,False,0.578,0.848,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246,power-pop
82103,Weezer,Cars 2 (Original Soundtrack),"You Might Think - From ""Cars 2""/Soundtrack Version",54,187266,False,0.715,0.758,-7.52,1,0.0319,0.0162,0.0294,0.119,0.978,133.622,power-pop
82104,Blondie,Parallel Lines: Deluxe Collector's Edition,Heart Of Glass - Remix,63,249733,False,0.654,0.809,-5.053,1,0.0417,0.00147,0.0143,0.123,0.492,114.685,power-pop
82105,Blondie,Call Me,Call Me,69,212226,False,0.554,0.833,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,power-pop
82106,The Romantics,The Romantics,What I Like About You,69,175266,False,0.514,0.942,-8.433,1,0.0502,0.282,6.6e-05,0.17,0.912,159.847,power-pop
82107,Weezer,Make Believe,Beverly Hills,71,196093,False,0.693,0.823,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,power-pop
82108,Todd Rundgren,Something / Anything?,I Saw the Light - 2015 Remaster,65,180280,False,0.504,0.673,-11.834,0,0.0336,0.214,2.29e-06,0.171,0.581,120.418,power-pop
82111,The Lemonheads,It's A Shame About Ray (Expanded Edition),Mrs. Robinson - Remastered,64,224480,False,0.494,0.936,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,power-pop
82112,Blondie,Best Of Blondie,One Way Or Another,61,216400,False,0.47,0.796,-12.055,0,0.0517,0.0792,7.35e-05,0.292,0.909,161.414,power-pop
82117,Mott The Hoople,All The Young Dudes (Expanded Edition),All the Young Dudes,64,211066,False,0.429,0.668,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,power-pop
82118,The Cars,Heartbeat City (Expanded Edition),You Might Think,65,184717,False,0.728,0.855,-6.031,1,0.0333,0.109,0.000576,0.113,0.971,133.887,power-pop
82120,Direct Hit!,Wasted Mind,Do the Sick,30,129573,False,0.411,0.996,-2.392,1,0.0946,0.00351,0.236,0.267,0.762,187.933,power-pop
82122,Michael Penn,March,No Myth,31,249160,False,0.626,0.696,-11.073,1,0.0303,0.0461,1.69e-05,0.293,0.854,103.486,power-pop
82123,The 20 Belows,Late Nights,Staying In,29,101146,False,0.286,0.995,-3.361,1,0.0957,1.69e-05,0.0529,0.375,0.547,180.188,power-pop
82125,Fountains Of Wayne,Welcome Interstate Managers,Hey Julie,55,156933,False,0.739,0.554,-5.668,1,0.0363,0.39,0.0,0.0785,0.978,137.013,power-pop
82128,The 20 Belows,For Better Days,20_20,29,126757,True,0.504,0.968,-4.314,1,0.0592,0.0487,0.0,0.326,0.731,98.36,power-pop
82129,Groovie Ghoulies,Go! Stories,(She's My) Vampire Girl,31,133546,False,0.331,0.914,-5.157,1,0.0489,6.56e-05,0.0028,0.158,0.784,173.918,power-pop
82131,The Outfield,Românticas Anos 80,Your Love,31,219653,False,0.576,0.706,-9.926,0,0.0537,0.146,7.99e-06,0.0689,0.68,128.959,power-pop
82133,The 20 Belows,Late Nights,Time To Kill,29,148767,True,0.445,0.971,-2.964,1,0.0379,1.72e-05,0.0211,0.382,0.743,98.001,power-pop
82134,Nick Lowe,Jesus of Cool,Nutted By Reality,33,171466,False,0.599,0.503,-11.478,1,0.0461,0.0381,8.47e-05,0.127,0.96,125.642,power-pop
82135,The 20 Belows,For Better Days,Like A Chokeslam,29,140341,False,0.488,0.908,-4.991,1,0.0597,0.136,0.0,0.123,0.895,133.027,power-pop
82136,The Dictators,Bloodbrothers,Stay With Me,32,250506,False,0.426,0.98,-5.056,1,0.0823,0.00205,0.00177,0.343,0.395,158.725,power-pop
82138,Tsunami Bomb,Trust No One,Lemonade (2000),33,151106,True,0.371,0.635,-5.064,0,0.0444,0.0823,3.64e-06,0.0956,0.789,175.89,power-pop
82140,Brinsley Schwarz,Surrender To The Rhythm,Surrender to the Rhythm,31,205266,False,0.573,0.624,-9.166,1,0.0299,0.0519,0.00144,0.204,0.859,134.912,power-pop
82141,Hoodoo Gurus,Stoneage Romeos,Leilani - Remaster 2005,34,335520,False,0.589,0.906,-4.063,1,0.0308,0.00502,0.0563,0.133,0.821,139.876,power-pop
82142,Nick Lowe,The Convincer,She's Got Soul,34,143573,False,0.726,0.49,-9.13,1,0.0526,0.63,0.0229,0.109,0.621,116.798,power-pop
82143,The Dollyrots,Because I'm Awesome,Brand New Key,33,172453,False,0.433,0.808,-4.973,1,0.0385,0.000413,0.00018,0.107,0.475,173.032,power-pop
82144,Hoodoo Gurus,Stoneage Romeos,Tojo - Remaster 2005,32,201240,False,0.259,0.828,-3.894,1,0.0756,0.0101,1.82e-06,0.147,0.713,168.123,power-pop
82145,Off With Their Heads,Home,Focus On Your Own Family,34,136520,False,0.461,0.988,-3.904,1,0.0854,0.00463,1.47e-05,0.12,0.275,109.464,power-pop
82146,Hoodoo Gurus,Crank,The Right Time - Remaster 2005,32,233560,False,0.412,0.998,-1.636,1,0.0696,0.00162,0.00158,0.0888,0.31,165.509,power-pop
82147,Off With Their Heads,Home,Seek Advice Elsewhere,33,129506,False,0.305,0.974,-3.579,1,0.0718,0.00158,6.15e-05,0.106,0.392,101.534,power-pop
82148,Off With Their Heads,In Desolation,Trying To Breathe,31,169413,False,0.452,0.973,-4.352,1,0.0737,0.00111,0.000431,0.379,0.705,165.122,power-pop
82149,Nick Lowe,Quiet Please: The New Best of Nick Lowe,I Knew the Bride (When She Used to Rock and Roll),35,266280,False,0.63,0.865,-9.081,1,0.034,0.386,1.15e-05,0.333,0.964,147.36,power-pop
82150,The Romantics,In Heat,Talking In Your Sleep,66,235093,False,0.72,0.967,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,power-pop
82151,Nada Surf,The Weight Is a Gift,Always Love,31,198877,False,0.325,0.759,-5.078,1,0.0318,0.00296,0.0,0.245,0.353,126.861,power-pop
82152,glass beach,the first glass beach album,bedroom community,55,361328,True,0.46,0.694,-5.49,1,0.0468,0.0477,0.000112,0.367,0.337,134.935,power-pop
82153,Blondie,Greatest Hits: Blondie,Rapture,59,299373,False,0.724,0.704,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,power-pop
82154,Weezer,Pinkerton - Deluxe Edition,I Just Threw Out The Love Of My Dreams,66,157960,False,0.413,0.967,-3.96,0,0.136,0.00176,1.09e-06,0.101,0.279,130.451,power-pop
82156,Weezer,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods - Weezer Version,55,185231,False,0.403,0.598,-5.735,1,0.0241,0.198,0.0,0.101,0.294,75.592,power-pop
82157,The Outfield,Play Deep,All the Love in the World,67,212240,False,0.624,0.531,-13.23,1,0.0408,0.0403,1.21e-06,0.0914,0.743,128.08,power-pop
82158,The Rubinoos,The Rubinoos,I Think We're Alone Now,43,176040,False,0.586,0.565,-8.55,1,0.0541,0.163,0.0,0.107,0.633,128.956,power-pop
82159,The Cars,The Elektra Years 1978 - 1987,Good Times Roll - 2016 Remaster,56,225226,False,0.631,0.689,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,power-pop
82160,Jimmy Eat World,Bleed American,Bleed American,67,181493,False,0.438,0.938,-5.611,0,0.094,0.00842,1.08e-06,0.806,0.584,160.212,power-pop
82161,Weezer,Weezer (Green Album),Hash Pipe,69,186533,False,0.578,0.882,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,power-pop
82162,Michael Penn,March,This & That,27,211400,False,0.713,0.555,-11.779,1,0.0524,0.00708,0.00219,0.0495,0.944,112.343,power-pop
82163,Badfinger,Magic Christian Music (Remastered 2010 / Deluxe Edition),Dear Angie - Remastered 2010,58,160906,False,0.633,0.417,-9.11,0,0.0265,0.3,3.06e-06,0.114,0.506,81.976,power-pop
82164,Cheap Trick,"The Epic Archive, Vol. 3 (1984-1992)","Mighty Wings - From ""Top Gun"" Original Soundtrack",60,231080,False,0.465,0.939,-7.793,1,0.0494,0.0384,0.0,0.181,0.805,158.44,power-pop
82167,Teen Idols,Teen Idols,Come Dance with Me,30,79840,False,0.381,0.992,-3.81,1,0.075,9.45e-05,0.000289,0.307,0.585,159.646,power-pop
82168,The 20 Belows,Wreckage,So Simple,28,137144,False,0.375,0.894,-2.063,1,0.039,2.49e-05,0.636,0.395,0.604,88.746,power-pop
82169,The Ergs!,"Hindsight Is 20​/​20, My Friend",Hey Jealousy,30,188293,False,0.366,0.939,-4.985,0,0.0621,1.2e-05,0.0,0.0906,0.512,93.384,power-pop
82170,The Dollyrots,Because I'm Awesome,My Best Friend's Hot,27,190133,False,0.578,0.867,-2.671,1,0.0369,0.000673,0.00016,0.128,0.637,143.966,power-pop
82171,The Plimsouls,Beach Town Confidential: Live at the Golden Bear 1983,Oldest Story In The World,27,217106,False,0.415,0.806,-5.247,1,0.0405,0.557,6.48e-06,0.717,0.211,126.598,power-pop
82172,The Del Fuegos,The Best Of The Del Fuegos : The Slash Years,I Still Want You,29,232160,False,0.715,0.5,-13.326,0,0.029,0.109,0.000129,0.0991,0.653,115.625,power-pop
82173,Andrew Gold,Halloween Howls: Fun & Scary Music,Don't Scream (It's Only Halloween),28,212000,False,0.609,0.647,-11.688,1,0.037,0.231,6.29e-06,0.391,0.822,136.632,power-pop
82174,Sloppy Seconds,Destroyed,I Don't Wanna Be a Homosexual,30,306640,True,0.547,0.827,-7.422,1,0.0893,0.254,0.0,0.432,0.821,98.504,power-pop
82175,Masked Intruder,M.I.,I Fought the Law,29,151946,False,0.425,0.945,-4.866,1,0.0764,0.00161,0.000157,0.23,0.796,199.822,power-pop
82176,Screeching Weasel,Boogadaboogadaboogada! (2020 Remaster),Dingbat,30,118880,False,0.348,0.972,-5.698,1,0.0826,0.0164,0.0,0.366,0.812,138.368,power-pop
82177,Teen Idols,Teen Idols,Porno Shop,28,97306,False,0.401,0.977,-3.672,1,0.0554,0.000211,0.0,0.758,0.868,157.772,power-pop
82178,The 20 Belows,Wreckage,Wreckage,27,143369,False,0.282,0.926,-2.044,0,0.0536,5.72e-05,0.273,0.191,0.531,178.275,power-pop
82179,Sloan,Between the Bridges,Losing California,30,176795,False,0.576,0.833,-5.538,1,0.0295,0.00178,1.25e-05,0.37,0.667,134.287,power-pop
82180,The 20 Belows,For Better Days,The Only Excuse,28,102910,True,0.544,0.96,-4.225,1,0.0617,0.00958,0.0,0.403,0.676,104.93,power-pop
82181,The 20 Belows,For Better Days,Double Gin,28,144822,False,0.4,0.988,-4.078,1,0.114,0.0385,0.0,0.781,0.653,151.936,power-pop
82182,The 20 Belows,Late Nights,The Lakes,29,164623,False,0.44,0.984,-3.367,1,0.0835,1.99e-05,0.274,0.106,0.454,135.94,power-pop
82183,Tsunami Bomb,The Definitive Act,Dawn On A Funeral Day,30,188653,False,0.46,0.947,-2.643,0,0.0616,2.81e-05,0.0128,0.0866,0.43,167.92,power-pop
82185,The 20 Belows,Late Nights,Microphone,28,162821,False,0.308,0.981,-3.267,1,0.0462,4.16e-05,0.0145,0.36,0.707,184.224,power-pop
82186,The Queers,Love Songs For the Retarded,You're Tripping,31,111280,False,0.43,0.962,-3.347,1,0.0861,1.09e-05,0.00305,0.304,0.595,146.568,power-pop
82187,Teenage Bottlerocket,Total,Stupid Games,30,147680,False,0.484,0.983,-4.358,1,0.142,0.00107,0.0,0.275,0.383,95.488,power-pop
82189,Superchunk,On the Mouth (Remastered),Precision Auto,29,166213,False,0.417,0.996,-5.197,1,0.116,0.00935,0.0304,0.296,0.281,123.399,power-pop
82190,Masked Intruder,Masked Intruder,25 to Life,28,128706,False,0.559,0.886,-5.086,1,0.0394,0.000333,0.000169,0.142,0.762,109.989,power-pop
82191,The Smithereens,Smithereens 11,Yesterday Girl,29,207266,False,0.654,0.884,-8.366,1,0.0299,0.0606,2.49e-06,0.318,0.966,124.869,power-pop
82192,The Queers,Love Songs For the Retarded,Ursula Finally Has Tits,30,146600,False,0.4,0.952,-2.998,1,0.0801,0.000127,0.0,0.0787,0.777,141.128,power-pop
82193,Off With Their Heads,In Desolation,Drive,31,165573,False,0.529,0.973,-4.358,1,0.062,0.00025,0.0379,0.145,0.465,100.018,power-pop
82194,Nerf Herder,American Cheese (Reissue),Mr. Spock,30,209706,False,0.554,0.911,-3.29,0,0.0607,0.0302,0.00122,0.0908,0.624,140.055,power-pop
82195,Swingin' Utters,A Juvenile Product of the Working Class,The Next in Line,31,220400,False,0.316,0.863,-6.17,1,0.097,0.00278,8.5e-05,0.0417,0.557,181.104,power-pop
82196,Alex Chilton,"Free Again: The ""1970"" Sessions",Jumpin' Jack Flash,31,247893,False,0.526,0.97,-5.57,1,0.0398,0.000225,6.95e-05,0.0706,0.584,122.091,power-pop
82197,Squeeze,Singles - 45's And Under,Up The Junction,30,192693,False,0.519,0.665,-8.317,1,0.051,0.48,0.000448,0.099,0.866,120.767,power-pop
82198,Squeeze,Singles - 45's And Under,Another Nail In My Heart,30,177533,False,0.562,0.741,-9.362,1,0.0308,0.214,1.75e-05,0.103,0.85,149.145,power-pop
82200,Cheap Trick,Dream Police,Voices,43,261066,False,0.259,0.55,-11.353,1,0.0324,0.368,1.63e-06,0.329,0.64,193.147,power-pop
82201,Nada Surf,Lucky,Beautiful Beat,26,278429,False,0.368,0.822,-5.929,1,0.033,0.000148,0.00623,0.129,0.515,200.338,power-pop
82202,Jimmy Eat World,Bleed American,Sweetness,68,220026,False,0.487,0.898,-4.436,1,0.038,0.00305,0.0,0.26,0.597,135.331,power-pop
82203,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),I'd Die Babe - Remastered 2010,56,154413,False,0.684,0.669,-8.327,1,0.0366,0.00893,0.000252,0.283,0.874,126.802,power-pop
82204,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Day After Day - Remastered 2010,59,191053,False,0.399,0.686,-7.112,1,0.0311,0.109,0.000874,0.112,0.377,101.806,power-pop
82206,Weezer,SZNZ: Autumn,What Happens After You?,56,199592,False,0.646,0.607,-7.671,0,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,power-pop
82208,Weezer,SZNZ: Autumn,What Happens After You?,56,199592,False,0.646,0.607,-7.671,0,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,power-pop
82210,Sunflower Bean,Headful of Sugar,Moment In The Sun - Bonus Track,42,189634,False,0.687,0.632,-5.14,1,0.0309,0.0572,0.0,0.257,0.559,115.987,power-pop
82211,The Romantics,What I Like About You (And Other Romantic Hits),What I Like About You,64,175400,False,0.542,0.915,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,power-pop
82212,The Falcon,Unicornography,Unicorn Odyssey,29,159720,False,0.328,0.977,-6.219,1,0.145,0.0077,0.0,0.09,0.518,182.384,power-pop
82213,The dB's,Falling Off The Sky,That Time Is Gone,26,212720,False,0.393,0.917,-4.456,1,0.125,0.000567,0.000112,0.281,0.664,130.451,power-pop
82214,Riverdales,Storm The Streets,Make Way,27,118000,False,0.479,0.972,-5.34,1,0.0495,0.00124,3.34e-06,0.535,0.891,186.782,power-pop
82216,Screeching Weasel,The Awful Disclosures Of Screeching Weasel,All Stitched Up,29,77600,False,0.4,0.914,-5.275,0,0.0377,3.15e-05,0.0322,0.0879,0.947,194.954,power-pop
82218,Sloan,One Chord to Another,The Lines You Amend,28,152213,False,0.685,0.862,-5.531,1,0.0322,0.0858,1.72e-06,0.174,0.96,126.902,power-pop
82219,Old 97's,Graveyard Whistling,Good With God,28,235577,False,0.461,0.957,-5.862,0,0.0724,0.000148,4.41e-06,0.116,0.268,129.91,power-pop
82220,Fountains Of Wayne,Fountains of Wayne,Sink to the Bottom,50,192493,False,0.471,0.71,-6.418,1,0.0286,0.0142,3.57e-05,0.283,0.809,97.43,power-pop
82222,Chixdiggit!,Chixdiggit,Henry Rollins Is No Fun,27,74840,False,0.385,0.95,-6.177,1,0.0574,0.00451,0.0,0.332,0.748,114.321,power-pop
82223,Groovie Ghoulies,Berry'd Alive,Trick Or Treat,28,92933,False,0.309,0.861,-4.558,1,0.0562,0.0041,0.0448,0.279,0.671,153.107,power-pop
82224,Guided By Voices,Alien Lanes,Game Of Pricks,55,93306,False,0.368,0.966,-6.984,1,0.073,0.248,0.663,0.529,0.323,122.243,power-pop
82225,Jeff Rosenstock,Summer Seven Club,Teenager,28,155028,False,0.354,0.866,-4.065,1,0.0821,8.39e-05,0.0156,0.124,0.496,164.95,power-pop
82227,Western Addiction,Cognicide,The Church of Black Flag,28,132506,False,0.393,0.802,-6.513,1,0.0577,0.000384,0.372,0.0691,0.595,110.36,power-pop
82228,The Nerves,One Way Ticket,Paper Dolls,27,147973,False,0.295,0.955,-4.746,1,0.0618,0.0485,0.088,0.191,0.377,174.414,power-pop
82229,Tacocat,NVM,Bridge to Hawaii,28,170878,False,0.149,0.879,-5.503,1,0.0529,0.0309,0.0,0.204,0.809,175.884,power-pop
82231,The Manges,All Is Well,I Tried to Die Young,27,145069,False,0.44,0.92,-3.677,1,0.0472,0.00335,0.0,0.166,0.665,113.816,power-pop
82232,Masked Intruder,M.I.,The Most Beautiful Girl,26,111106,False,0.421,0.985,-4.357,1,0.0388,1.89e-05,6.46e-06,0.466,0.7,104.907,power-pop
82233,Dillinger Four,C I V I L W A R,A Jingle for the Product,28,227826,False,0.519,0.966,-4.452,1,0.203,0.0301,0.0,0.342,0.544,159.985,power-pop
82234,Groovie Ghoulies,Go! Stories,Ghoulies Are Go!,26,184066,False,0.337,0.887,-5.463,1,0.0376,1.62e-05,0.354,0.332,0.66,177.422,power-pop
82235,Elvis Costello & The Attractions,Armed Forces (Remastered 2020),Senior Service,28,138066,False,0.798,0.716,-12.844,1,0.0637,0.0225,0.000617,0.205,0.916,132.597,power-pop
82236,Sloppy Seconds,Destroyed,The Horror of Party Beach,27,130613,False,0.385,0.975,-5.845,1,0.0853,0.0114,0.0,0.188,0.618,153.043,power-pop
82237,Andrew Gold,Classic Rock Masters (Re-Recorded Versions),Lonely Boy - Re-Recorded,27,268000,False,0.573,0.691,-4.965,1,0.0322,0.11,0.0,0.0824,0.482,122.906,power-pop
82238,The Lemonheads,It's A Shame About Ray (30th Anniversary Edition),It's A Shame About Ray - Remastered,26,187040,False,0.645,0.792,-8.671,1,0.0304,0.00164,0.000126,0.0799,0.705,131.393,power-pop
82239,Teenage Bottlerocket,They Came From The Shadows,Not Ok,29,197560,False,0.326,0.989,-3.403,1,0.115,1.34e-05,0.0,0.104,0.695,198.032,power-pop
82240,Tsunami Bomb,The Ultimate Escape,Russian Roulette,27,151346,False,0.635,0.86,-4.188,0,0.0409,0.017,0.0548,0.0941,0.717,121.459,power-pop
82241,The Lawrence Arms,Metropole (Deluxe Edition),You Are Here,29,164306,False,0.471,0.965,-6.176,0,0.0475,0.000362,0.00779,0.129,0.643,101.696,power-pop
82242,Swingin' Utters,"Here, Under Protest",Brand New Lungs,29,163800,False,0.505,0.902,-4.965,0,0.0322,0.000103,0.0,0.0658,0.706,104.961,power-pop
82243,Dwarves,Come Clean,Better Be Woman,28,155066,False,0.536,0.946,-3.994,1,0.0441,0.00649,0.0,0.12,0.747,99.088,power-pop
82244,Dwarves,The Dwarves Are Young and Good Looking,One Time Only,29,90093,True,0.384,0.951,-5.121,1,0.0686,0.000445,0.0,0.208,0.443,134.668,power-pop
82245,Hoodoo Gurus,Stoneage Romeos,(Let's All) Turn On - Remaster 2005,28,184746,False,0.417,0.941,-3.325,1,0.0555,0.000938,8.61e-05,0.485,0.414,114.952,power-pop
82246,Guadalcanal Diary,Flip-Flop,Always Saturday,26,254600,False,0.477,0.491,-15.01,1,0.0417,0.0476,2.71e-06,0.0677,0.68,130.706,power-pop
82247,Dwarves,The Dwarves Are Young and Good Looking,The Crucifixion Is Now,30,71466,True,0.357,0.975,-5.389,1,0.0634,0.0114,0.0,0.119,0.112,122.281,power-pop
82248,The Lemonheads,Come On Feel The Lemonheads,Style,26,143706,False,0.373,0.866,-10.858,1,0.0541,0.000216,0.000232,0.0967,0.497,168.235,power-pop
82249,Marshall Crenshaw,Classic USA Pop,Mary Anne - Remastered,27,175266,False,0.663,0.94,-7.174,1,0.0533,0.0821,0.00364,0.125,0.658,120.799,power-pop
82250,Andrew Gold;DMA ILLAN,Spooky Scary Skeletons (DMA ILLAN Trap Remix),"Spooky, Scary Skeletons - DMA ILLAN Remix",50,160560,False,0.689,0.937,-4.389,1,0.0889,0.0208,0.0519,0.0687,0.835,77.045,power-pop
82251,Weezer,Pinkerton,Pink Triangle,58,238600,False,0.282,0.894,-4.834,1,0.0822,0.0118,0.0,0.347,0.466,118.809,power-pop
82252,Weezer,Weezer,Only In Dreams,57,479066,False,0.507,0.535,-9.051,1,0.0261,0.00215,0.495,0.111,0.403,78.049,power-pop
82253,The Cowsills,The Cowsills,The Rain The Park And Other Things,57,184240,False,0.376,0.662,-8.771,1,0.0404,0.809,0.00131,0.683,0.691,131.582,power-pop
82254,Blondie,Eat To The Beat,Atomic,58,280324,False,0.596,0.824,-4.893,0,0.0361,0.0504,0.129,0.0586,0.786,135.171,power-pop
82256,The Copyrights,Alone in a Dome,Halos,26,94450,False,0.406,0.986,-2.69,1,0.0978,0.00051,2.13e-05,0.351,0.589,193.954,power-pop
